email,company_name,subject,sent_date,status,notes
info@castlecf.com,Importer And Distributor,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-04 00:23:35,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
forsale@themightybowl.com,Big News! Mighty Bowl Company Is Officially For Sale! Who Out ...,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-04 00:24:08,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
partnership@trademo.com,Singing Bowl Buyers & Importers In United States,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-04 00:31:42,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
abc@example.com,Contact,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-04 00:32:13,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
press@google.com,Gmail,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-04 00:32:45,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
info@wiseguyreports.com,"Singing Bowls Market Size, Trends & Forecast 2035",Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-04 00:41:15,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
support@exportbusinessmart.com,Export Business Mart,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-04 01:18:42,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
customercare@indiamart.com,Golden 4 Inch Singing Bowl Of 5 Metals,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-04 01:19:14,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
info@himalayasshop.com,Himalayas Shop,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-04 01:19:45,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
mails@epch.com,Hall No. 16 Exhibitors List,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-04 01:20:17,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
besthimalayaglobal@gmail.com,Handcrafted Singing Bowls In Usa,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-04 01:20:49,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
customer@rainbowsounds.co,Soul Star Chakra Crystal Singing Bowls,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-04 01:21:21,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
ashwani.singingbowlexporter@gmail.com,Handmade Singing Bowl Manufacturer And Exporter,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-04 01:24:29,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
info@studenthandicrafts.com,Singing Bowl Wholesale From Nepal,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-04 01:25:05,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
export@ecofy.io,Clear Pet Bowl & Rectangular Lids Manufacturer,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-04 01:25:36,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
rain@isingingbowls.com,Faqs,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-04 01:26:09,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
hello@soundtherapyshop.com,Contact Us,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-04 01:29:07,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
support@goplusus.com,Attachment Ii List Of Importers,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-04 23:04:01,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
farmlandimports@sbcglobal.net,National Shippers Contact List,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-04 23:04:34,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
support@whitepages.com,The White Pages Phone Book & Directory,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-04 23:05:07,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
info@moxiusa.com,Attachment Ii List Of Importers,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-04 23:05:40,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
joep@voyagerfarmsllc.com,National Shippers Contact List,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-04 23:06:12,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
info@thesingingbowlcenter.com,The Singing Bowl Manufacturer & Exporter Since 1959,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-04 23:15:14,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
pqsbpi@gmail.com,List Of Licensed Importers – Npqsd,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-04 23:35:51,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
support@studenthandicrafts.com,Singing Bowl Wholesale From Nepal,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-04 23:46:01,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
info@saudgloves.com,"Importer, Distributor Or Agent.",Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-04 23:59:11,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
customer-service@connexy.com,Jack Importer Email & Phone Number,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-04 23:59:46,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
info@ecofy.io,Clear Pet Bowl & Rectangular Lids Manufacturer,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-05 00:03:01,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
sales@nationaldropshippers.com,"Top 30 Leather Whole Seller In Usa (United States) ~ Top Buyer Seller List Of Usa, Uk, Canada, South Africa, Germany, India For Fashion, Leather",Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-05 00:23:58,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
ec8@yao.co,Singing Bowls Importers,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-07 23:31:23,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
info@soundtopia.co,Contact,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-07 23:32:04,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
business@besthimalaya.co,Wholesale Singing Bowl Shipping & Lead Times,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-07 23:32:41,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
contactus@tradekey.co,"Usa Singing Bowls Importers, Buyers And Distributors",Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-07 23:33:29,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
export@singingbowlsspecialist.co,"Premium Singing Bowls Exporter To Usa, Best Tibetan Handcrafted ...",Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-07 23:34:08,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
gopaliimports@gmail.co,Gopali Authentic Tibetan Singing Bowls & Sound Healing In St ...,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-07 23:34:46,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
besthimalayaglobal@gmail.co,Wholesale Singing Bowl Shipping & Lead Times,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-07 23:40:21,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
besthimalayaglobal@gmail.co,Wholesale Singing Bowl Shipping & Lead Times,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-07 23:40:25,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
support@studenthandicrafts.co,Singing Bowl Wholesale From Nepal,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-07 23:44:27,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
info@bodhisattva.co,Bodhisattva Trading Company,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-07 23:45:03,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
info@bowlsound.co,Contact Us – Singing Bowl Sound And Craft,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-07 23:45:38,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
bowlsofsound44@gmail.co,Contact – Bowls Of Sound,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-07 23:46:16,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
nepalartshop@outlook.com,Tibetan Therapy Singing Bowls – Human Body Healing Throungh Sound Bowls,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-07 23:54:59,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
info@originalbuddhas.com,Himalayan Singing Bowls,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-08 23:54:55,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com,Himalayan Singing Bowls,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-08 23:55:35,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
support@soundworkssoundtherapy.com,Chunky Wands For Himalayan Singing Bowls – Soundworkssoundtherapy,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-08 23:56:07,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
info@himalayansoundsingingbowl.com,Contact,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-08 23:56:39,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
susan@terremusic.com,Singing Bowl,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-08 23:57:11,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
bachhaladevitraders76@gmail.com,"Contact Us, Singing Bowl Sounds",Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-08 23:57:42,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
support@silentmindbowls.com,Site Notice – Silent Mind,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-08 23:58:14,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
941071-855-225-7372info@thegongshop.com,Singing Bowls – The Gong Shop,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-08 23:58:46,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
sales@theeveresttrader.com,Tibetan Singing Bowls – The Everest Trader,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-08 23:59:17,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
hello@shantibowl.com,Contact Us,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-08 23:59:49,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
shop@wu-dang-pai.de,Singing Bowl,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 00:00:23,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
info@dharmashop.com,Wholesale Singing Bowls,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 00:00:55,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
sara@soundello.com,"Crystal Singing Bowl, Manufacturer – Soundello",Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 00:01:28,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
knightpeople@msn.com,Temple Sounds Tibetan Singing Bowls,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 00:02:00,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
ryanlstanley@hotmail.com,Crystal Tones® Alchemy Crystal Singing Bowls – Sacred Sound Of The Soul,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 00:02:31,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
oceanic@oceaniclink.com,Singing Bowls,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 00:03:04,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
brs@yao.com,Singing Bowls Importers,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 00:03:36,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
narek@musicofwisdom.com,The Complete Guide To Buying A Singing Bowl,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 00:04:07,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
support@katmandutrading.com,Wholesale Singing Bowl,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 00:04:40,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
myname@email.com,Himalayan Blackberry Pie,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 00:05:13,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
intake@cycleworld.com,"A 3,500",Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 00:05:46,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
contactwhatsinthepan@gmail.com,Himalayan Salt Vs Sea Salt,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 00:06:18,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
legislative.affairs@eda.gov,Contact Us,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 00:06:51,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
admissions@reformationbiblecollege.org,The Value Of Hymn Singing,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 00:07:25,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
guy@bellsofbliss.com,About Our Singing Bowls,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 00:07:58,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
jayapal.casework@mail.house.gov,Email,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 00:08:30,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
contact@tarabrach.com,Meditation,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 00:09:03,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
help@mapquest.com,"Himalayan Singing Bowl And Trading, Street 17, Pokhara, Np",Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 00:09:38,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
seaofart@gmail.com,Contact,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 00:10:10,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
accuracy@usatoday.com,Usa Today,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 00:10:41,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
info@thegongshop.com,Singing Bowls,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 00:11:13,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
wholesale@stansdonuts.com,Wholesale,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 00:11:46,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
syswtscustomertesting@frb.org,Wholesale Testing Services,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 00:12:17,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
enquiries@jimthompson.com,Tibetan Sun,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 00:12:49,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
dd@gmail.com,Singing Bowls,Export Partnership Proposal - Premium Singing Bowls Supplier,2026-09-09 00:12:53,Sent,Inline poster embedded + PPT attached: singing_bowl_product.pdf
